200,300,5,10,5,10,0.33,1.0,0.2
200,300,5,10,10,5,0.57,1.0,0.4
200,300,5,10,10,8,0.46,1.0,0.3
200,300,5,10,10,10,0.46,1.0,0.3
200,300,5,10,50,5,0.67,1.0,0.5
200,300,5,10,50,8,0.46,1.0,0.3
200,300,5,10,50,10,0.33,1.0,0.2
200,300,5,20,5,5,0.67,1.0,0.5
200,300,5,20,5,8,0.53,0.8,0.4
200,300,5,20,5,10,0.18,1.0,0.1
200,300,5,20,10,5,0.67,1.0,0.5
200,300,5,20,10,8,0.57,1.0,0.4
200,300,5,20,10,10,0.33,1.0,0.2
200,300,5,20,50,5,0.67,0.75,0.6
200,300,5,20,50,8,0.46,1.0,0.3
200,300,5,20,50,10,0.33,1.0,0.2
200,300,10,5,5,5,0.47,0.57,0.4
200,300,10,5,5,8,0.46,1.0,0.3
200,300,10,5,5,10,0.18,1.0,0.1
200,300,10,5,10,5,0.47,0.57,0.4
200,300,10,5,10,8,0.46,1.0,0.3
200,300,10,5,10,10,0.18,1.0,0.1
200,300,10,5,50,5,0.57,1.0,0.4
200,300,10,5,50,8,0.57,1.0,0.4
200,300,10,5,50,10,0.17,0.5,0.1
200,300,10,10,5,5,0.57,1.0,0.4
200,300,10,10,5,8,0.46,1.0,0.3
200,300,10,10,5,10,0.46,1.0,0.3
200,300,10,10,10,5,0.57,1.0,0.4
200,300,10,10,10,8,0.46,1.0,0.3
200,300,10,10,10,10,0.46,1.0,0.3
200,300,10,10,50,5,0.67,1.0,0.5
200,300,10,10,50,8,0.57,1.0,0.4
200,300,10,10,50,10,0.33,1.0,0.2
200,300,10,20,5,5,0.56,0.62,0.5
200,300,10,20,5,8,0.43,0.75,0.3
200,300,10,20,5,10,0.17,0.5,0.1
200,300,10,20,10,5,0.53,0.56,0.5
200,300,10,20,10,8,0.46,1.0,0.3
200,300,10,20,10,10,0.43,0.75,0.3
200,300,10,20,50,5,0.44,0.5,0.4
200,300,10,20,50,8,0.46,1.0,0.3
200,300,10,20,50,10,0.46,1.0,0.3
